Liên kết,Tên công việc,Tên công ty,Mức lương,Khu vực tuyển
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/ky-su-qa-qc-du-an-tai-khanh-hoa-nha-trang-binh-phuoc-c28p122id200292523.html,"Kỹ Sư QA / QC - Dự Án Tại Khánh Hòa, Nha Trang, Bình Phước",Công Ty TNHH Công Nghệ Năng Lượng Ins,17 - 20 triệu,"TP.HCM, Khánh Hòa, Bình Phước"
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/ky-su-hoa-c28p120id200291995.html,Kỹ Sư Hóa,Công Ty TNHH Saitex Fabrics Việt Nam,9 - 15 triệu,Đồng Nai
https://vieclam24h.vn/khoa-hoc-ky-thuat/nhan-vien-qc-dien-c34p119id200290966.html,Nhân Viên QC Điện,Cty TNHH Rinnai Việt Nam,9 - 10 triệu,Bình Dương
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-qc-nha-may-thuc-pham-cau-dien-ha-noi-c28p73id200290799.html,"Nhân Viên QC - Nhà Máy Thực Phẩm (Cầu Diễn, Hà Nội)",Công Ty Cổ Phần Ẩm Thực Mặt Trời Vàng,7 - 9 triệu,Hà Nội
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/chuyen-vien-qa-nha-may-thuc-pham-le-chi-gia-lam-c28p73id200290798.html,"Chuyên Viên QA Nhà Máy Thực Phẩm - Lệ Chi, Gia Lâm",Công Ty Cổ Phần Ẩm Thực Mặt Trời Vàng,11 - 13 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/chi-huy-truong-phong-chay-chua-chay-luong-30-trieu-binh-duong-long-an-c31p123id200290706.html,"Chỉ Huy Trưởng Phòng Cháy Chữa Cháy Lương 30 Triệu (Bình Dương, Long An)",Công Ty Cổ Phần Gia Phú,15 - 30 triệu,"Long An, Bình Dương"
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-du-toan-boc-khoi-luong-kiem-ve-m-e-c28p73id200290160.html,Nhân Viên Dự Toán Bóc Khối Lượng Kiêm Vẽ M&E,Công Ty TNHH Tradico Green,12 - 20 triệu,Hà Nội
https://vieclam24h.vn/det-may-da-giay-thoi-trang/nhan-vien-qa-qc-c40p122id200288535.html,Nhân Viên QA / QC,Công Ty TNHH Nhãn Thời Gian Việt Tiến,10 - 25 triệu,TP.HCM
https://vieclam24h.vn/hoa-hoc-hoa-sinh/giam-sat-bo-phan-qac-c43p122id200295348.html,Giám Sát Bộ Phận Qac,Công Ty CP TM DV Nhựa Bao Bì Kiến Đức,15 - 25 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/thuc-tap-sinh-phong-qc-tai-hung-yen-c28p93id200295121.html,Thực Tập Sinh Phòng QC Tại Hưng Yên,Công Ty TNHH Dsm Việt Nam,7 - 9 triệu,Hưng Yên
https://vieclam24h.vn/thuc-pham-do-uong/chuyen-vien-qaqc-c45p122id200294683.html,Chuyên Viên Qaqc,Công Ty Cổ Phần Thương Mại Và Tư Vấn Cát Vàng,12 - 20 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-5s-c28p118id200293990.html,Nhân Viên 5S,Công Ty Trách Nhiệm Hữu Hạn Quốc Tế Best Base,12 - 20 triệu,Tây Ninh
https://vieclam24h.vn/co-khi-o-to-tu-dong-hoa/nhan-vien-qc-lam-viec-tai-van-lam-hung-yen-c47p93id200294516.html,"Nhân Viên QC - Làm Việc Tại Văn Lâm, Hưng Yên",Công Ty Cổ Phần Nhựa Tiến Đạt,8 - 10 triệu,Hưng Yên
https://vieclam24h.vn/xay-dung/ky-su-qs-phu-trach-phan-xay-dung-c31p122id200293974.html,Kỹ Sư QS Phụ Trách Phần Xây Dựng,Công ty CP Đầu Tư Xây Dựng Bàn Thạch,15 - 20 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/qa-qc-manager-c28p105id200289350.html,QA / QC Manager,Công Ty TNHH Sgi Vina,10 - 25 triệu,Quảng Nam
https://vieclam24h.vn/det-may-da-giay-thoi-trang/truong-nhom-quan-ly-don-hang-sales-manager-merchandiser-garment-binh-duong-c40p119id200293762.html,Trưởng Nhóm Quản Lý Đơn Hàng - Sales Manager Merchandiser Garment (Bình Dương),Công Ty TNHH Unique,20 - 30 triệu,Bình Dương
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-kiem-soat-chat-luong-san-pham-c28p73id200293521.html,Nhân Viên Kiểm Soát Chất Lượng Sản Phẩm,Công Ty Cổ Phần Đầu Tư Thực Phẩm Hoa Lan,9 - 15 triệu,Hà Nội
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-qc-c28p93id200293482.html,Nhân Viên QC,Công Ty Cổ Phần Sản Xuất Kinh Doanh Châu Hùng,8 - 15 triệu,Hưng Yên
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-quan-ly-chat-luong-c28p122id200293118.html,Nhân Viên Quản Lý Chất Lượng,Công Ty TNHH Tinh Hoa Thiên Nhiên,6 - 7 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-qc-lam-viec-tai-binh-duong-c28p119id200293088.html,Nhân Viên QC Làm Việc Tại Bình Dương,Gốm Sứ Minh Long - Công Ty TNHH Minh Long I,7 - 8 triệu,Bình Dương
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-qa-qc-c28p122id200292930.html,Nhân Viên QA/QC,Công TY TNHH Thương Mại Tường Vân,7 - 12 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-kiem-soat-chat-luong-va-rui-ro-c281p119id200013737.html,Nhân Viên Kiểm Soát Chất Lượng Và Rủi Ro,Công Ty TNHH Dịch Vụ Tiêu Chuẩn V-Trust (Việt Nam),15 - 20 triệu,"Bình Dương, Đồng Nai, Bình Định, Nam Định, +2"
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/truong-nhom-qa-c28p119id200292705.html,Trưởng Nhóm QA,Công Ty TNHH SX TM DV Sa Pai,10 - 16 triệu,Bình Dương
https://vieclam24h.vn/hoa-hoc-hoa-sinh/nhan-vien-ky-thuat-hoa-chat-qc-c43p119id200292582.html,Nhân Viên Kỹ Thuật Hoá Chất (QC),Công Ty TNHH Hóa Chất Potencer Việt Nam,9 - 11 triệu,Bình Dương
https://vieclam24h.vn/duoc-pham/nhan-vien-chat-luong-c42p73id200285833.html,Nhân Viên Chất Lượng,Chi Nhánh Lương Sơn - Công Ty Cổ Phần Dược Khoa,10 - 14 triệu,Hà Nội
https://vieclam24h.vn/duoc-pham/nhan-vien-phong-dam-bao-chat-luong-qa-c42p73id200292363.html,Nhân Viên Phòng Đảm Bảo Chất Lượng (QA),Công Ty TNHH Dược Thảo Hoàng Thành,7 - 12 triệu,Hà Nội
https://vieclam24h.vn/det-may-da-giay-thoi-trang/to-truong-may-c40p119id200292127.html,Tổ Trưởng May,Công Ty TNHH Xuxin Việt Nam,10 - 20 triệu,Bình Dương
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-iso-c28p122id200290952.html,Nhân Viên Iso,Công Ty TNHH Nhựa Long Thành,8 - 11 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/can-bo-an-toan-c31p73id200291865.html,Cán Bộ An Toàn,Công Ty Cổ Phần Xây Dựng Số 1,12 - 15 triệu,"Hà Nội, Hà Nam, Quảng Ninh, Thanh Hóa, +2"
https://vieclam24h.vn/phan-tich-thong-ke-du-lieu/nhan-vien-chat-luong-c33p90id200291654.html,Nhân Viên Chất Lượng,Công Ty TNHH Haein Việt Nam,7.5 - 9 triệu,Bắc Ninh
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-quan-ly-chat-luong-c28p90id200291646.html,Nhân Viên Quản Lý Chất Lượng,Công Ty Cổ Phần Manutronic Việt Nam,7 - 9 triệu,Bắc Ninh
https://vieclam24h.vn/det-may-da-giay-thoi-trang/nhan-vien-kiem-soat-chat-luong-qc-c40p94id200289110.html,Nhân Viên Kiểm Soát Chất Lượng - QC,Công Ty Cổ Phần Sandbox,8 - 12 triệu,Thái Bình
https://vieclam24h.vn/buu-chinh-vien-thong/ky-su-dien-c38p73id200291117.html,Kỹ Sư Điện,Công Ty Cổ Phần Dt&c Vina,11 - 20 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/ky-su-qs-qa-qc-c31p122id200291014.html,Kỹ Sư QS / QA / QC,Công Ty TNHH TM DV XD Quốc Tế Hoàng Thành,12 - 16 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-qc-giam-sat-gia-cong-hd-12-thang-c28p119id200289116.html,Nhân Viên QC Giám Sát Gia Công (Hđ 12 Tháng),Công Ty TNHH Hunter Douglas Indochina,7 - 12 triệu,Bình Dương
https://vieclam24h.vn/khoa-hoc-ky-thuat/ky-su-phong-chay-chua-chay-c34p122id200290556.html,Kỹ Sư Phòng Cháy Chữa Cháy,Công Ty TNHH Lắp Đặt Cơ Điện Vĩnh Phúc,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-nghien-cuu-phat-trien-san-pham-c28p122id200290543.html,Nhân Viên Nghiên Cứu Phát Triển Sản Phẩm,Công Ty Cổ Phần Bột Giặt Lix,8 - 11 triệu,TP.HCM
https://vieclam24h.vn/thuc-pham-do-uong/chuyen-vien-r-d-c45p122id200289458.html,Chuyên Viên R&D,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN BẦU TRỜI XANH,10 - 14 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-quan-tri-chat-luong-san-pham-c28p119id200290130.html,Nhân Viên Quản Trị Chất Lượng Sản Phẩm,Công Ty CP Thực Phẩm Tnt,8 - 12 triệu,Bình Dương
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/ha-noi-nhan-vien-qa-qc-c28p73id200289914.html,[Hà Nội] Nhân Viên QA / QC,Công Ty Cổ Phần Dược Phẩm Liên Doanh Foxs-Usa,6.5 - 12 triệu,Hà Nội
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-ky-thuat-phong-lab-nganh-son-c28p122id200258780.html,Nhân Viên Kỹ Thuật Phòng Lab - Ngành Sơn,Công Ty TNHH Sơn Liên Hợp (United Paints),7 - 12 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/ky-su-thiet-ke-he-thong-phong-chay-chua-chay-m-em-di-lam-ngay-c34p119id200289285.html,Kỹ Sư Thiết Kế Hệ Thống Phòng Cháy Chữa Cháy M&em (Đi Làm Ngay),Công Ty TNHH Công Nghệ Ba Dương,15 - 40 triệu,Bình Dương
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-kiem-soat-chat-luong-kcn-suoi-dau-cam-lam-c28p109id200259880.html,"Nhân Viên Kiểm Soát Chất Lượng (Kcn Suối Dầu, Cam Lâm)",Công Ty TNHH 79 Ngô Gia Tự,7 - 10 triệu,Khánh Hòa
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/binh-duong-nhan-vien-qa-c28p119id200288966.html,[Bình Dương]_Nhân Viên QA,Gốm Sứ Minh Long - Công Ty TNHH Minh Long I,10 - 12 triệu,Bình Dương
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/chuyen-vien-qa-c28p119id200288802.html,Chuyên Viên QA,CN Công Ty CP Uniben TP HCM,15 - 18 triệu,Bình Dương
https://vieclam24h.vn/hoa-hoc-hoa-sinh/nhan-vien-qc-kiem-nghiem-duoc-pham-tai-nha-may-cu-chi-c43p122id200288757.html,Nhân Viên QC (Kiểm Nghiệm Dược Phẩm Tại Nhà Máy Củ Chi),Công Ty TNHH Dược Phẩm Bv Pharma,8 - 9 triệu,TP.HCM
https://vieclam24h.vn/an-toan-lao-dong/truong-bo-phan-an-toan-va-ve-sinh-lao-dong-c36p92id200288564.html,Trưởng Bộ Phận An Toàn Và Vệ Sinh Lao Động,Công Ty TNHH Đóng Tàu Đại Dương,15 - 25 triệu,Hải Phòng
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/truong-phong-quan-ly-chat-luong-luong-10-15-trieu-phong-van-di-lam-ngay-c28p73id200288307.html,Trưởng Phòng Quản Lý Chất Lượng (Lương 10 - 15 Triệu) - Phỏng Vấn Đi Làm Ngay,Công Ty TNHH Cơ Khí Chính Xác Minh Tùng,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/binh-duong-nhan-vien-qc-c28p119id200288096.html,[Bình Dương]_ Nhân Viên QC,Gốm Sứ Minh Long - Công Ty TNHH Minh Long I,7 - 8 triệu,Bình Dương
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-qc-c28p123id200288015.html,Nhân Viên QC,Công Ty Cổ Phần Tái Chế Nhựa Lam Trân,9 - 11 triệu,Long An
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/chu-quan-qc-nhan-hang-c28p89id200287584.html,Chủ Quản QC Nhãn Hàng,Công Ty TNHH May Mặc Việt Thiên,15 - 30 triệu,Vĩnh Phúc
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/binh-chanh-nhan-vien-qc-ho-so-c28p122id200286306.html,[Bình Chánh] Nhân Viên QC Hồ Sơ,Công Ty Cổ Phần Cơ Khí Xây Dựng Thương Mại Đại Dũng,7 - 10 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/ky-thuat-vien-ndt-c28p122id200285576.html,Kỹ Thuật Viên Ndt,Công Ty Cổ Phần Cơ Khí Xây Dựng Thương Mại Đại Dũng,20 - 30 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/vincons-chuyen-vien-qa-qc-mang-m-e-c31p92id200292174.html,Vincons_Chuyên Viên QA / QC (Mảng M&E),Công Ty Cổ Phần Vinhomes,Thoả thuận ,"Hải Phòng, Hưng Yên, Hà Nội, Nghệ An, +1"
https://vieclam24h.vn/xay-dung/vincons-to-truong-co-khi-c31p92id200292177.html,Vincons_Tổ Trưởng Cơ Khí,Công Ty Cổ Phần Vinhomes,Thoả thuận ,"Hải Phòng, Hưng Yên, Hà Nội, Nghệ An, +2"
https://vieclam24h.vn/xay-dung/vincons-truong-bo-phan-qc-mang-m-e-c31p92id200292179.html,Vincons_Trưởng Bộ Phận QC (Mảng M&E),Công Ty Cổ Phần Vinhomes,Thoả thuận ,"Hải Phòng, Hưng Yên, Hà Nội, Nghệ An, +1"
https://vieclam24h.vn/xay-dung/truong-bo-phan-qc-mang-m-e-c31p93id200259574.html,Trưởng Bộ Phận QC (Mảng M&E),Công Ty Cổ Phần Vinhomes,30 - 40 triệu,"Hưng Yên, Hải Phòng, Quảng Ninh"
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-giam-sat-ve-sinh-cong-nghiep-c28p73id200294478.html,Nhân Viên Giám Sát Vệ Sinh Công Nghiệp,Công Ty TNHH Hoàn Mỹ,9 - 10 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/ky-su-xay-dung-cong-trinh-giao-thong-c31p98id200290807.html,Kỹ Sư Xây Dựng Công Trình Giao Thông,Công Ty TNHH Tư Vấn Và ĐT Xây Dựng An Khánh,10 - 15 triệu,"Thanh Hóa, Hà Nội"
https://vieclam24h.vn/bat-dong-san/nhan-vien-le-tan-c29p73id200293497.html,Nhân Viên Lễ Tân,Công Ty Cổ Phần Tập Đoàn Mg Holding,7 - 10 triệu,Hà Nội
https://vieclam24h.vn/bat-dong-san/chuyen-vien-phat-trien-kinh-doanh-c29p122id200288458.html,Chuyên Viên Phát Triển Kinh Doanh,Công Ty Cổ Phần Đầu Tư Phát Triển Bất Động Sản Kabisland,5 - 6 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-sale-cskh-khong-yeu-cau-kinh-nghiem-c13p119id200290383.html,Nhân Viên Sale / CSKH - Không Yêu Cầu Kinh Nghiệm,Công Ty Cổ Phần Hatugroup,6 - 60 triệu,Bình Dương
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-dat-lich-hen-su-kien-c13p122id200290366.html,Nhân Viên Đặt Lịch Hẹn Sự Kiện,Công Ty Cổ Phần Bất Động Sản Vạn An Phát,7 - 15 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-telesales-lam-fulltime-c13p122id200290364.html,Nhân Viên Telesales Làm Fulltime,Công Ty Cổ Phần Bất Động Sản Vạn An Phát,7 - 15 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/thuc-tap-sinh-kinh-doanh-c13p128id200290204.html,Thực Tập Sinh Kinh Doanh,Công Ty CP Khai Thác Xây Dựng Vận Tải Phương Nam,5 - 10 triệu,Đồng Tháp
https://vieclam24h.vn/bat-dong-san/nhan-vien-kinh-doanh-c29p73id200289646.html,Nhân Viên Kinh Doanh,Công Ty TNHH Đầu Tư Và Phát Triển Golden Land Capital,7 - 20 triệu,Hà Nội
https://vieclam24h.vn/bat-dong-san/nhan-vien-kinh-doanh-quan-1-c29p122id200289534.html,Nhân Viên Kinh Doanh - Quận 1,Công Ty Cổ Phần Đầu Tư QS Land,6 - 50 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-tu-van-ban-hang-c13p73id200289422.html,Nhân Viên Tư Vấn Bán Hàng,Công Ty Cổ Phần Và Đầu Tư BĐS Techhomevn,15 - 50 triệu,Hà Nội
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-tu-van-vat-lieu-xay-dung-c13p122id200288729.html,Nhân Viên Kinh Doanh - Tư Vấn Vật Liệu Xây Dựng,Công Ty TNHH Thương Mại - Kỹ Thuật Vlxd Coto,7 - 16 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-chung-cu-nha-pho-khong-yeu-cau-kinh-nghiem-khong-ap-kpi-c13p122id200288358.html,"Nhân Viên Kinh Doanh Chung Cư Nhà Phố Không Yêu Cầu Kinh Nghiệm, Không Áp Kpi",Công Ty Cổ Phần Đầu Tư Và Phát Triển Đại Trường Sơn,7 - 12 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/telesales-executive-c13p92id200260609.html,Telesales Executive,Công Ty Cổ Phần Việt Nhân Hải Phòng,6 - 10 triệu,Hải Phòng
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-phat-trien-mat-bang-c13p122id200287638.html,Nhân Viên Phát Triển Mặt Bằng,Cty TNHH Ministop Việt Nam,7 - 10 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-bat-dong-san-c13p122id200284732.html,Nhân Viên Kinh Doanh Bất Động Sản,Công Ty CP Đầu Tư Bất Động Sản Yesland,8 - 100 triệu,TP.HCM
https://vieclam24h.vn/bat-dong-san/cong-tac-vien-kinh-doanh-c29p73id200249642.html,Cộng Tác Viên Kinh Doanh,Công Ty Cổ Phần Qt Home,2 - 50 triệu,"Hà Nội, Hưng Yên"
https://vieclam24h.vn/bat-dong-san/nhan-vien-kinh-doanh-c29p120id200286432.html,Nhân Viên Kinh Doanh,Công Ty Cổ Phần Phúc Đạt Real Estate,4 - 500 triệu,Đồng Nai
https://vieclam24h.vn/thuc-pham-do-uong/nhan-vien-quan-tri-san-thuong-mai-dien-tu-c45p122id200293786.html,Nhân Viên Quản Trị Sàn Thương Mại Điện Tử,Công Ty Cổ Phần Lai Phú,8 - 15 triệu,TP.HCM
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-cham-soc-khach-hang-c30p73id200294396.html,Nhân Viên Chăm Sóc Khách Hàng,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện - Công Ty Cổ Phần,8 - 10 triệu,Hà Nội
https://vieclam24h.vn/ban-si-ban-le-quan-ly-cua-hang/hcm-quan-ly-cua-hang-co-kinh-nghiem-nganh-ban-le-tu-1-nam-tro-len-c6p122id200295055.html,[HCM] Quản Lý Cửa Hàng (Có Kinh Nghiệm Ngành Bán Lẻ Từ 1 Năm Trở Lên),Công Ty Cổ Phần Bibomart TM,8 - 12 triệu,TP.HCM
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-dich-vu-khach-hang-hop-dong-12-thang-c30p122id200290104.html,Nhân Viên Dịch Vụ Khách Hàng (Hợp Đồng 12 Tháng),Công Ty TNHH Bảo Hiểm Nhân Thọ Fwd Việt Nam,8 - 10 triệu,TP.HCM
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-cham-soc-thu-cung-thu-duc-c30p122id200293361.html,Nhân Viên Chăm Sóc Thú Cưng - Thủ Đức,Công Ty TNHH Thương Mại Xây Dựng Hoàng Long Sơn,5 - 5.5 triệu,TP.HCM
https://vieclam24h.vn/cham-soc-khach-hang/vung-tau-nhan-vien-cham-soc-khach-hang-c30p121id200295078.html,Vũng Tàu_Nhân Viên Chăm Sóc Khách Hàng,Công ty Cổ Phần Vacxin Việt Nam,7 - 8 triệu,Bà Rịa - Vũng Tàu
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-dich-vu-tiep-thi-c30p73id200294830.html,Nhân Viên Dịch Vụ / Tiếp Thị,Công Ty TNHH S.A.S.-Ctamad,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-dich-vu-cham-soc-khach-hang-c30p93id200294240.html,Nhân Viên Dịch Vụ Chăm Sóc Khách Hàng,Công Ty TNHH SX Và TM Phúc Tiến Hưng Yên,7 - 10 triệu,Hưng Yên
https://vieclam24h.vn/cham-soc-khach-hang/tam-ky-quang-nam-nhan-vien-cham-soc-khach-hang-c30p105id200293965.html,Tam Kỳ Quảng Nam_Nhân Viên Chăm Sóc Khách Hàng,Công ty Cổ Phần Vacxin Việt Nam,7 - 8 triệu,Quảng Nam
https://vieclam24h.vn/cham-soc-khach-hang/quang-ngai-nhan-vien-cham-soc-khach-hang-c30p106id200293813.html,Quảng Ngãi_Nhân Viên Chăm Sóc Khách Hàng,Công ty Cổ Phần Vacxin Việt Nam,7 - 8 triệu,Quảng Ngãi
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-kinh-doanh-c30p73id200293748.html,Nhân Viên Kinh Doanh,Công Ty TNHH Cung Ứng Và Phát Triển Nguồn Lực Quốc Tế Tum,12 - 30 triệu,Hà Nội
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-cskh-shopee-gio-hanh-chinh-c30p73id200293400.html,Nhân Viên CSKH Shopee - Giờ Hành Chính,Công Ty Cổ Phần BPO Mắt Bão,6 - 8 triệu,Hà Nội
https://vieclam24h.vn/cham-soc-khach-hang/dong-hoa-di-an-nhan-vien-cham-soc-khach-hang-c30p119id200293311.html,Đông Hòa Dĩ An_Nhân Viên Chăm Sóc Khách Hàng,Công ty Cổ Phần Vacxin Việt Nam,7 - 8 triệu,Bình Dương
https://vieclam24h.vn/cham-soc-khach-hang/ben-cat-binh-duong-nhan-vien-cham-soc-khach-hang-c30p119id200292392.html,Bến Cát Bình Dương_Nhân Viên Chăm Sóc Khách Hàng,Công ty Cổ Phần Vacxin Việt Nam,7 - 8 triệu,Bình Dương
https://vieclam24h.vn/nghe-nghiep-khac/nhan-vien-kho-giao-hang-tai-tp-hcm-c35p122id200292155.html,Nhân Viên Kho Giao Hàng Tại Tp.HCM,Công ty Cổ Phần Vacxin Việt Nam,8 - 10 triệu,TP.HCM
https://vieclam24h.vn/cham-soc-khach-hang/tan-uyen-binh-duong-nhan-vien-cham-soc-khach-hang-c30p119id200292030.html,Tân Uyên Bình Dương_Nhân Viên Chăm Sóc Khách Hàng,Công ty Cổ Phần Vacxin Việt Nam,7 - 8 triệu,Bình Dương
https://vieclam24h.vn/cham-soc-khach-hang/nhon-trach-nhan-vien-cham-soc-khach-hang-c30p120id200291722.html,Nhơn Trạch_Nhân Viên Chăm Sóc Khách Hàng,Công ty Cổ Phần Vacxin Việt Nam,7 - 8 triệu,Đồng Nai
https://vieclam24h.vn/cham-soc-khach-hang/thuc-tap-sinh-tuyen-sinh-c30p109id200291223.html,Thực Tập Sinh Tuyển Sinh,Trung Tâm Fpt Polytechnic Thành Phố Hồ Chí Minh,1.5 - 3 triệu,Khánh Hòa
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-cham-soc-khach-hang-prudential-khong-yeu-cau-kinh-nghiem-c30p122id200290761.html,Nhân Viên Chăm Sóc Khách Hàng Prudential - Không Yêu Cầu Kinh Nghiệm,CN HCM - CÔNG TY CỔ PHẦN MINH PHÚC TRANSFORMATION,5 - 7 triệu,TP.HCM
https://vieclam24h.vn/nghe-nghiep-khac/tuyen-dung-ky-thuat-vien-massage-c35p122id200290230.html,Tuyển Dụng Kỹ Thuật Viên Massage,Công Ty TNHH Thương Mại Mandarin,5 - 15 triệu,TP.HCM
https://vieclam24h.vn/hoa-hoc-sinh-hoc/nhan-vien-kinh-doanh-khong-yeu-cau-kinh-nghiem-c142p122id3146662.html,Nhân Viên Kinh Doanh Không Yêu Cầu Kinh Nghiệm,Công Ty TNHH TM DV Thiên Di,7 - 12 triệu,TP.HCM
https://vieclam24h.vn/moi-truong-xu-ly-chat-thai/nhan-vien-tu-van-nganh-moi-truong-luong-12-15-trieu-c44p122id200277322.html,Nhân Viên Tư Vấn Ngành Môi Trường (Lương 12- 15 Triệu),Công Ty Cổ Phần Phố Xanh,12 - 15 triệu,TP.HCM
https://vieclam24h.vn/cham-soc-khach-hang/trang-bang-tay-ninh-nhan-vien-cham-soc-khach-hang-c30p118id200290338.html,Trảng Bàng Tây Ninh_Nhân Viên Chăm Sóc Khách Hàng,Công ty Cổ Phần Vacxin Việt Nam,7 - 8 triệu,Tây Ninh
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-le-tan-toa-nha-c30p122id200290237.html,Nhân Viên Lễ Tân Tòa Nhà,Công ty TNHH Anabuki NL Housing Service Việt Nam,7 - 8 triệu,TP.HCM
https://vieclam24h.vn/cham-soc-khach-hang/sales-tour-inbound-tieng-tay-ban-nha-c30p73id200197251.html,Sales Tour Inbound Tiếng Tây Ban Nha,Công Ty TNHH Du Lịch Ấn Tượng Châu Á,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-cham-soc-khach-hang-c13p122id200290159.html,Nhân Viên Chăm Sóc Khách Hàng,Công Ty TNHH Lọc Công Nghiệp Đạt Tín,8 - 8.5 triệu,TP.HCM
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-cham-soc-khach-hang-c30p73id200289163.html,Nhân Viên Chăm Sóc Khách Hàng,Công Ty Cổ Phần Nerman,7 - 12 triệu,Hà Nội
